scenario,attack_ratio,seed,sim_time_us,mote,record_type,time_ticks,node,seq,bytes,time_s,root,sender,delay_ticks
50n_30p_seed3,0.3,3,586585000,32,TX,586478,32.0,20,12,586.478,,,
50n_30p_seed3,0.3,3,586600760,1,RX,585667,,20,13,585.667,1.0,32.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,586738000,50,TX,586248,50.0,19,12,586.248,,,
50n_30p_seed3,0.3,3,586810048,1,RX,585877,,19,13,585.877,1.0,50.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,588660000,17,TX,587686,17.0,18,12,587.686,,,
50n_30p_seed3,0.3,3,588702048,1,RX,587769,,18,13,587.769,1.0,17.0,83.0
50n_30p_seed3,0.3,3,589044000,40,TX,588846,40.0,19,12,588.846,,,
50n_30p_seed3,0.3,3,589074760,1,RX,588141,,19,13,588.141,1.0,40.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,589582000,10,TX,589219,10.0,20,12,589.219,,,
50n_30p_seed3,0.3,3,589605048,1,RX,588672,,20,13,588.672,1.0,10.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,590341000,6,TX,589794,6.0,19,11,589.794,,,
50n_30p_seed3,0.3,3,590361016,1,RX,589428,,19,12,589.428,1.0,6.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,590915000,41,TX,590667,41.0,20,12,590.667,,,
50n_30p_seed3,0.3,3,590981048,1,RX,590048,,20,13,590.048,1.0,41.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,591464000,28,TX,591445,28.0,19,12,591.445,,,
50n_30p_seed3,0.3,3,591502760,1,RX,590569,,19,13,590.569,1.0,28.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,592200000,19,TX,591935,19.0,19,12,591.935,,,
50n_30p_seed3,0.3,3,592210760,1,RX,591277,,19,13,591.277,1.0,19.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,593340000,47,TX,592901,47.0,19,12,592.901,,,
50n_30p_seed3,0.3,3,593381760,1,RX,592448,,19,13,592.448,1.0,47.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,594059000,15,TX,594027,15.0,20,12,594.027,,,
50n_30p_seed3,0.3,3,594105048,1,RX,593172,,20,13,593.172,1.0,15.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,595021000,9,TX,594824,9.0,18,11,594.824,,,
50n_30p_seed3,0.3,3,595077016,1,RX,594144,,18,12,594.144,1.0,9.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,595174000,14,TX,594381,14.0,18,12,594.381,,,
50n_30p_seed3,0.3,3,595206760,1,RX,594273,,18,13,594.273,1.0,14.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,595686000,43,TX,595251,43.0,19,12,595.251,,,
50n_30p_seed3,0.3,3,595754048,1,RX,594821,,19,13,594.821,1.0,43.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,596424000,8,TX,596308,8.0,20,11,596.308,,,
50n_30p_seed3,0.3,3,596486000,27,TX,595861,27.0,20,12,595.861,,,
50n_30p_seed3,0.3,3,596489016,1,RX,595556,,20,12,595.556,1.0,8.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,596491776,1,RX,595558,,20,13,595.558,1.0,27.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,598257000,31,TX,598015,31.0,21,12,598.015,,,
50n_30p_seed3,0.3,3,598281760,1,RX,597348,,21,13,597.348,1.0,31.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,599310000,2,TX,598547,2.0,18,11,598.547,,,
50n_30p_seed3,0.3,3,599398016,1,RX,598465,,18,12,598.465,1.0,2.0,1.8446744073709552e+19
50n_30p_seed3,0.3,3,599843000,26,TX,599052,26.0,18,12,599.052,,,
50n_30p_seed3,0.3,3,599892048,1,RX,598959,,18,13,598.959,1.0,26.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,21633000,13,TX,21002,13.0,0,10,21.002,,,
50n_30p_seed4,0.3,4,21649000,21,TX,21325,21.0,0,10,21.325,,,
50n_30p_seed4,0.3,4,21671696,1,RX,20700,,0,11,20.7,1.0,13.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,21680696,1,RX,20709,,0,11,20.709,1.0,21.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,22194000,46,TX,22083,46.0,0,10,22.083,,,
50n_30p_seed4,0.3,4,22228696,1,RX,21257,,0,11,21.257,1.0,46.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,23481000,43,TX,23085,43.0,0,10,23.085,,,
50n_30p_seed4,0.3,4,23526984,1,RX,22555,,0,11,22.555,1.0,43.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,23552000,30,TX,22745,30.0,0,10,22.745,,,
50n_30p_seed4,0.3,4,23593696,1,RX,22622,,0,11,22.622,1.0,30.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,23995000,48,TX,23287,48.0,0,10,23.287,,,
50n_30p_seed4,0.3,4,24050984,1,RX,23079,,0,11,23.079,1.0,48.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,24093000,22,TX,23254,22.0,0,10,23.254,,,
50n_30p_seed4,0.3,4,24115696,1,RX,23144,,0,11,23.144,1.0,22.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,24122000,41,TX,23764,41.0,0,10,23.764,,,
50n_30p_seed4,0.3,4,24196024,1,RX,23225,,0,11,23.225,1.0,41.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,24339000,23,TX,24079,23.0,0,10,24.079,,,
50n_30p_seed4,0.3,4,24380696,1,RX,23409,,0,11,23.409,1.0,23.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,24442000,37,TX,24246,37.0,0,10,24.246,,,
50n_30p_seed4,0.3,4,24457696,1,RX,23486,,0,11,23.486,1.0,37.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,24681000,35,TX,23744,35.0,0,10,23.744,,,
50n_30p_seed4,0.3,4,24719984,1,RX,23748,,0,11,23.748,1.0,35.0,4.0
50n_30p_seed4,0.3,4,24897000,31,TX,24704,31.0,0,10,24.704,,,
50n_30p_seed4,0.3,4,24941696,1,RX,23970,,0,11,23.97,1.0,31.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,25867000,27,TX,25400,27.0,0,10,25.4,,,
50n_30p_seed4,0.3,4,25899696,1,RX,24928,,0,11,24.928,1.0,27.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,27700000,38,TX,26951,38.0,0,10,26.951,,,
50n_30p_seed4,0.3,4,27737696,1,RX,26766,,0,11,26.766,1.0,38.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,28424000,33,TX,28133,33.0,0,10,28.133,,,
50n_30p_seed4,0.3,4,28506984,1,RX,27535,,0,11,27.535,1.0,33.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,29183000,49,TX,28802,49.0,0,10,28.802,,,
50n_30p_seed4,0.3,4,29216000,7,TX,28879,7.0,0,9,28.879,,,
50n_30p_seed4,0.3,4,29237984,1,RX,28266,,0,11,28.266,1.0,49.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,29265952,1,RX,28294,,0,10,28.294,1.0,7.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,29736000,20,TX,28893,20.0,0,10,28.893,,,
50n_30p_seed4,0.3,4,29744696,1,RX,28773,,0,11,28.773,1.0,20.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,29999000,6,TX,29299,6.0,0,9,29.299,,,
50n_30p_seed4,0.3,4,30047952,1,RX,29076,,0,10,29.076,1.0,6.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,30085000,19,TX,29563,19.0,0,10,29.563,,,
50n_30p_seed4,0.3,4,30126696,1,RX,29155,,0,11,29.155,1.0,19.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,30464000,9,TX,30128,9.0,0,9,30.128,,,
50n_30p_seed4,0.3,4,30487952,1,RX,29516,,0,10,29.516,1.0,9.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,30581000,34,TX,29945,34.0,0,10,29.945,,,
50n_30p_seed4,0.3,4,30642984,1,RX,29671,,0,11,29.671,1.0,34.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,30894000,44,TX,30738,44.0,0,10,30.738,,,
50n_30p_seed4,0.3,4,30952984,1,RX,29981,,0,11,29.981,1.0,44.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,31027000,45,TX,30034,45.0,0,10,30.034,,,
50n_30p_seed4,0.3,4,31066696,1,RX,30095,,0,11,30.095,1.0,45.0,61.0
50n_30p_seed4,0.3,4,31391000,4,TX,31376,4.0,0,9,31.376,,,
50n_30p_seed4,0.3,4,31422000,28,TX,31126,28.0,0,10,31.126,,,
50n_30p_seed4,0.3,4,31438952,1,RX,30467,,0,10,30.467,1.0,4.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,31455696,1,RX,30484,,0,11,30.484,1.0,28.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,32107000,29,TX,31335,29.0,0,10,31.335,,,
50n_30p_seed4,0.3,4,32114696,1,RX,31143,,0,11,31.143,1.0,29.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,33261000,32,TX,33066,32.0,0,10,33.066,,,
50n_30p_seed4,0.3,4,33292696,1,RX,32321,,0,11,32.321,1.0,32.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,33452000,39,TX,33287,39.0,0,10,33.287,,,
50n_30p_seed4,0.3,4,33482696,1,RX,32511,,0,11,32.511,1.0,39.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,33616000,2,TX,32625,2.0,0,9,32.625,,,
50n_30p_seed4,0.3,4,33657952,1,RX,32686,,0,10,32.686,1.0,2.0,61.0
50n_30p_seed4,0.3,4,33869000,15,TX,33281,15.0,0,10,33.281,,,
50n_30p_seed4,0.3,4,33888696,1,RX,32917,,0,11,32.917,1.0,15.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,34658000,16,TX,34496,16.0,0,10,34.496,,,
50n_30p_seed4,0.3,4,34710984,1,RX,33739,,0,11,33.739,1.0,16.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,34777000,12,TX,33798,12.0,0,10,33.798,,,
50n_30p_seed4,0.3,4,34779000,11,TX,34493,11.0,0,10,34.493,,,
50n_30p_seed4,0.3,4,34786696,1,RX,33815,,0,11,33.815,1.0,12.0,17.0
50n_30p_seed4,0.3,4,34862984,1,RX,33891,,0,11,33.891,1.0,11.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,35014000,3,TX,34091,3.0,0,9,34.091,,,
50n_30p_seed4,0.3,4,35049952,1,RX,34078,,0,10,34.078,1.0,3.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,35554000,5,TX,34861,5.0,0,9,34.861,,,
50n_30p_seed4,0.3,4,35573952,1,RX,34602,,0,10,34.602,1.0,5.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,36047000,8,TX,35198,8.0,0,9,35.198,,,
50n_30p_seed4,0.3,4,36065952,1,RX,35094,,0,10,35.094,1.0,8.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,36457000,40,TX,35974,40.0,0,10,35.974,,,
50n_30p_seed4,0.3,4,36476936,1,RX,35505,,0,11,35.505,1.0,40.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,37086000,10,TX,36878,10.0,0,10,36.878,,,
50n_30p_seed4,0.3,4,37122984,1,RX,36151,,0,11,36.151,1.0,10.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,38383000,47,TX,37499,47.0,0,10,37.499,,,
50n_30p_seed4,0.3,4,38397696,1,RX,37426,,0,11,37.426,1.0,47.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,38601000,14,TX,38322,14.0,0,10,38.322,,,
50n_30p_seed4,0.3,4,38630696,1,RX,37659,,0,11,37.659,1.0,14.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,38695000,18,TX,37845,18.0,0,10,37.845,,,
50n_30p_seed4,0.3,4,38762984,1,RX,37791,,0,11,37.791,1.0,18.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,39092000,36,TX,38252,36.0,0,10,38.252,,,
50n_30p_seed4,0.3,4,39133696,1,RX,38162,,0,11,38.162,1.0,36.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,39185000,24,TX,38651,24.0,0,10,38.651,,,
50n_30p_seed4,0.3,4,39196696,1,RX,38225,,0,11,38.225,1.0,24.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,39877000,26,TX,39740,26.0,0,10,39.74,,,
50n_30p_seed4,0.3,4,39956984,1,RX,38985,,0,11,38.985,1.0,26.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,40039000,42,TX,39126,42.0,0,10,39.126,,,
50n_30p_seed4,0.3,4,40056984,1,RX,39085,,0,11,39.085,1.0,42.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,44601000,13,TX,43970,13.0,1,10,43.97,,,
50n_30p_seed4,0.3,4,44646696,1,RX,43675,,1,11,43.675,1.0,13.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,45032000,37,TX,44836,37.0,1,10,44.836,,,
50n_30p_seed4,0.3,4,45050696,1,RX,44079,,1,11,44.079,1.0,37.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,47069000,21,TX,46745,21.0,1,10,46.745,,,
50n_30p_seed4,0.3,4,47077696,1,RX,46106,,1,11,46.106,1.0,21.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,47940000,22,TX,47101,22.0,1,10,47.101,,,
50n_30p_seed4,0.3,4,47969696,1,RX,46998,,1,11,46.998,1.0,22.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,48342000,48,TX,47634,48.0,1,10,47.634,,,
50n_30p_seed4,0.3,4,48355984,1,RX,47384,,1,11,47.384,1.0,48.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,48911000,41,TX,48553,41.0,1,10,48.553,,,
50n_30p_seed4,0.3,4,48935984,1,RX,47964,,1,11,47.964,1.0,41.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,49398000,46,TX,49287,46.0,1,10,49.287,,,
50n_30p_seed4,0.3,4,49416696,1,RX,48445,,1,11,48.445,1.0,46.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,52690000,9,TX,52354,9.0,1,9,52.354,,,
50n_30p_seed4,0.3,4,52767952,1,RX,51796,,1,10,51.796,1.0,9.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,53312000,35,TX,52375,35.0,1,10,52.375,,,
50n_30p_seed4,0.3,4,53392984,1,RX,52421,,1,11,52.421,1.0,35.0,46.0
50n_30p_seed4,0.3,4,53413000,32,TX,53218,32.0,1,10,53.218,,,
50n_30p_seed4,0.3,4,53433696,1,RX,52462,,1,11,52.462,1.0,32.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,53889000,2,TX,52898,2.0,1,9,52.898,,,
50n_30p_seed4,0.3,4,53922952,1,RX,52951,,1,10,52.951,1.0,2.0,53.0
50n_30p_seed4,0.3,4,55071000,11,TX,54785,11.0,1,10,54.785,,,
50n_30p_seed4,0.3,4,55106984,1,RX,54135,,1,11,54.135,1.0,11.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,55837000,33,TX,55546,33.0,1,10,55.546,,,
50n_30p_seed4,0.3,4,55896984,1,RX,54925,,1,11,54.925,1.0,33.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,56881000,17,TX,56113,17.0,0,10,56.113,,,
50n_30p_seed4,0.3,4,56913984,1,RX,55942,,0,11,55.942,1.0,17.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,57239000,34,TX,56603,34.0,1,10,56.603,,,
50n_30p_seed4,0.3,4,57305984,1,RX,56334,,1,11,56.334,1.0,34.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,57551000,40,TX,57068,40.0,1,10,57.068,,,
50n_30p_seed4,0.3,4,57587984,1,RX,56616,,1,11,56.616,1.0,40.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,57853000,43,TX,57457,43.0,1,10,57.457,,,
50n_30p_seed4,0.3,4,57900984,1,RX,56929,,1,11,56.929,1.0,43.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,58384000,10,TX,58176,10.0,1,10,58.176,,,
50n_30p_seed4,0.3,4,58450984,1,RX,57479,,1,11,57.479,1.0,10.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,58467000,25,TX,58011,25.0,0,10,58.011,,,
50n_30p_seed4,0.3,4,58522984,1,RX,57551,,0,11,57.551,1.0,25.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,58797000,5,TX,58104,5.0,1,9,58.104,,,
50n_30p_seed4,0.3,4,58809952,1,RX,57838,,1,10,57.838,1.0,5.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,58884000,45,TX,57891,45.0,1,10,57.891,,,
50n_30p_seed4,0.3,4,58912696,1,RX,57941,,1,11,57.941,1.0,45.0,50.0
50n_30p_seed4,0.3,4,58934000,31,TX,58741,31.0,1,10,58.741,,,
50n_30p_seed4,0.3,4,58963696,1,RX,57992,,1,11,57.992,1.0,31.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,59376000,27,TX,58909,27.0,1,10,58.909,,,
50n_30p_seed4,0.3,4,59414696,1,RX,58443,,1,11,58.443,1.0,27.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,60138000,38,TX,59389,38.0,1,10,59.389,,,
50n_30p_seed4,0.3,4,60173696,1,RX,59202,,1,11,59.202,1.0,38.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,60350000,24,TX,59816,24.0,1,10,59.816,,,
50n_30p_seed4,0.3,4,60356696,1,RX,59385,,1,11,59.385,1.0,24.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,60436000,36,TX,59596,36.0,1,10,59.596,,,
50n_30p_seed4,0.3,4,60454696,1,RX,59483,,1,11,59.483,1.0,36.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,61750000,23,TX,61490,23.0,1,10,61.49,,,
50n_30p_seed4,0.3,4,61772696,1,RX,60801,,1,11,60.801,1.0,23.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,61816000,30,TX,61009,30.0,1,10,61.009,,,
50n_30p_seed4,0.3,4,61839696,1,RX,60868,,1,11,60.868,1.0,30.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,62167000,50,TX,61652,50.0,0,10,61.652,,,
50n_30p_seed4,0.3,4,62276984,1,RX,61305,,0,11,61.305,1.0,50.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,62386000,26,TX,62249,26.0,1,10,62.249,,,
50n_30p_seed4,0.3,4,62422984,1,RX,61451,,1,11,61.451,1.0,26.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,62760000,6,TX,62060,6.0,1,9,62.06,,,
50n_30p_seed4,0.3,4,62797952,1,RX,61826,,1,10,61.826,1.0,6.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,63228000,49,TX,62847,49.0,1,10,62.847,,,
50n_30p_seed4,0.3,4,63239000,7,TX,62902,7.0,1,9,62.902,,,
50n_30p_seed4,0.3,4,63265984,1,RX,62294,,1,11,62.294,1.0,49.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,63310952,1,RX,62339,,1,10,62.339,1.0,7.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,64754000,47,TX,63870,47.0,1,10,63.87,,,
50n_30p_seed4,0.3,4,64789696,1,RX,63818,,1,11,63.818,1.0,47.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,65332000,44,TX,65176,44.0,1,10,65.176,,,
50n_30p_seed4,0.3,4,65369936,1,RX,64398,,1,11,64.398,1.0,44.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,65687000,4,TX,65672,4.0,1,9,65.672,,,
50n_30p_seed4,0.3,4,65767952,1,RX,64796,,1,10,64.796,1.0,4.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,67659000,42,TX,66746,42.0,1,10,66.746,,,
50n_30p_seed4,0.3,4,67694984,1,RX,66723,,1,11,66.723,1.0,42.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,67774000,20,TX,66931,20.0,1,10,66.931,,,
50n_30p_seed4,0.3,4,67811696,1,RX,66840,,1,11,66.84,1.0,20.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,69531000,28,TX,69235,28.0,1,10,69.235,,,
50n_30p_seed4,0.3,4,69536696,1,RX,68565,,1,11,68.565,1.0,28.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,69689000,8,TX,68840,8.0,1,9,68.84,,,
50n_30p_seed4,0.3,4,69710952,1,RX,68739,,1,10,68.739,1.0,8.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,69911000,19,TX,69389,19.0,1,10,69.389,,,
50n_30p_seed4,0.3,4,69940696,1,RX,68969,,1,11,68.969,1.0,19.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,70237000,29,TX,69465,29.0,1,10,69.465,,,
50n_30p_seed4,0.3,4,70269696,1,RX,69298,,1,11,69.298,1.0,29.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,70340000,12,TX,69361,12.0,1,10,69.361,,,
50n_30p_seed4,0.3,4,70371696,1,RX,69400,,1,11,69.4,1.0,12.0,39.0
50n_30p_seed4,0.3,4,70467000,14,TX,70188,14.0,1,10,70.188,,,
50n_30p_seed4,0.3,4,70505696,1,RX,69534,,1,11,69.534,1.0,14.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,71172000,46,TX,71061,46.0,2,10,71.061,,,
50n_30p_seed4,0.3,4,71201000,1,RX,70230,,2,11,70.23,1.0,46.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,71394000,39,TX,71229,39.0,1,10,71.229,,,
50n_30p_seed4,0.3,4,71427696,1,RX,70456,,1,11,70.456,1.0,39.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,72455000,37,TX,72259,37.0,2,10,72.259,,,
50n_30p_seed4,0.3,4,72499696,1,RX,71528,,2,11,71.528,1.0,37.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,72511000,13,TX,71880,13.0,2,10,71.88,,,
50n_30p_seed4,0.3,4,72554696,1,RX,71583,,2,11,71.583,1.0,13.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,73489000,22,TX,72650,22.0,2,10,72.65,,,
50n_30p_seed4,0.3,4,73507000,15,TX,72919,15.0,1,10,72.919,,,
50n_30p_seed4,0.3,4,73522696,1,RX,72551,,1,11,72.551,1.0,15.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,73532696,1,RX,72561,,2,11,72.561,1.0,22.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,73628000,16,TX,73466,16.0,1,10,73.466,,,
50n_30p_seed4,0.3,4,73654984,1,RX,72683,,1,11,72.683,1.0,16.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,73774000,3,TX,72851,3.0,1,9,72.851,,,
50n_30p_seed4,0.3,4,73842952,1,RX,72871,,1,10,72.871,1.0,3.0,20.0
50n_30p_seed4,0.3,4,75273000,18,TX,74423,18.0,1,10,74.423,,,
50n_30p_seed4,0.3,4,75328984,1,RX,74357,,1,11,74.357,1.0,18.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,75910000,2,TX,74919,2.0,2,9,74.919,,,
50n_30p_seed4,0.3,4,75953952,1,RX,74982,,2,10,74.982,1.0,2.0,63.0
50n_30p_seed4,0.3,4,77296000,33,TX,77005,33.0,2,10,77.005,,,
50n_30p_seed4,0.3,4,77358984,1,RX,76387,,2,11,76.387,1.0,33.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,78042000,21,TX,77718,21.0,2,10,77.718,,,
50n_30p_seed4,0.3,4,78076696,1,RX,77105,,2,11,77.105,1.0,21.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,78106000,48,TX,77398,48.0,2,10,77.398,,,
50n_30p_seed4,0.3,4,78137984,1,RX,77166,,2,11,77.166,1.0,48.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,78329000,43,TX,77933,43.0,2,10,77.933,,,
50n_30p_seed4,0.3,4,78412984,1,RX,77441,,2,11,77.441,1.0,43.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,79225000,40,TX,78742,40.0,2,10,78.742,,,
50n_30p_seed4,0.3,4,79311984,1,RX,78340,,2,11,78.34,1.0,40.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,80059000,45,TX,79066,45.0,2,10,79.066,,,
50n_30p_seed4,0.3,4,80083696,1,RX,79112,,2,11,79.112,1.0,45.0,46.0
50n_30p_seed4,0.3,4,82352000,50,TX,81837,50.0,1,10,81.837,,,
50n_30p_seed4,0.3,4,82468984,1,RX,81497,,1,11,81.497,1.0,50.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,83613000,17,TX,82845,17.0,1,10,82.845,,,
50n_30p_seed4,0.3,4,83659984,1,RX,82688,,1,11,82.688,1.0,17.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,83748000,25,TX,83292,25.0,1,10,83.292,,,
50n_30p_seed4,0.3,4,83796984,1,RX,82825,,1,11,82.825,1.0,25.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,84030000,7,TX,83693,7.0,2,9,83.693,,,
50n_30p_seed4,0.3,4,84143952,1,RX,83172,,2,10,83.172,1.0,7.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,85217000,10,TX,85009,10.0,2,10,85.009,,,
50n_30p_seed4,0.3,4,85296000,23,TX,85036,23.0,2,10,85.036,,,
50n_30p_seed4,0.3,4,85299984,1,RX,84328,,2,11,84.328,1.0,10.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,85323000,35,TX,84386,35.0,2,10,84.386,,,
50n_30p_seed4,0.3,4,85327696,1,RX,84356,,2,11,84.356,1.0,23.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,85356936,1,RX,84385,,2,11,84.385,1.0,35.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,85999000,41,TX,85641,41.0,2,10,85.641,,,
50n_30p_seed4,0.3,4,86052984,1,RX,85081,,2,11,85.081,1.0,41.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,86450000,32,TX,86255,32.0,2,10,86.255,,,
50n_30p_seed4,0.3,4,86488696,1,RX,85517,,2,11,85.517,1.0,32.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,86902000,49,TX,86521,49.0,2,10,86.521,,,
50n_30p_seed4,0.3,4,86989984,1,RX,86018,,2,11,86.018,1.0,49.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,87992000,11,TX,87706,11.0,2,10,87.706,,,
50n_30p_seed4,0.3,4,88012000,5,TX,87319,5.0,2,9,87.319,,,
50n_30p_seed4,0.3,4,88052984,1,RX,87081,,2,11,87.081,1.0,11.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,88058952,1,RX,87087,,2,10,87.087,1.0,5.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,88523000,47,TX,87639,47.0,2,10,87.639,,,
50n_30p_seed4,0.3,4,88563696,1,RX,87592,,2,11,87.592,1.0,47.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,88994000,30,TX,88187,30.0,2,10,88.187,,,
50n_30p_seed4,0.3,4,89000696,1,RX,88029,,2,11,88.029,1.0,30.0,1.8446744073709552e+19
50n_30p_seed4,0.3,4,89585000,6,TX,88885,6.0,2,9,88.885,,,
50n_30p_seed4,0.3,4,89645952,1,RX,88674,,2,10,88.674,1.0,6.0,1.8446744073709552e+19
